Ano,Partido,UF,C,E,K,A,M,magnitude,esperado,amplitude,cobertura,precisao
2022,SOLIDARIEDADE,SE,4,0,4.0,0.0,8,8–12,0.0,100.0,,0.0
2022,SOLIDARIEDADE,SP,54,1,15.0,1.0,70,39–70,0.2777777777777778,27.77777777777778,100.0,6.666666666666667
2022,UNIAO,AC,9,3,8.0,3.0,8,8–12,2.6666666666666665,88.88888888888889,100.0,37.5
2022,UNIAO,AL,9,1,5.0,1.0,9,8–12,0.5555555555555556,55.55555555555556,100.0,20.0
2022,UNIAO,AM,9,2,8.0,2.0,8,8–12,1.7777777777777777,88.88888888888889,100.0,25.0
2022,UNIAO,BA,34,6,20.0,6.0,39,39–70,3.5294117647058822,58.8235294117647,100.0,30.0
2022,UNIAO,CE,23,4,13.0,4.0,22,16–31,2.260869565217391,56.52173913043478,100.0,30.76923076923077
2022,UNIAO,DF,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,UNIAO,ES,11,0,9.0,0.0,10,8–12,0.0,81.81818181818181,,0.0
2022,UNIAO,GO,8,2,4.0,2.0,17,16–31,1.0,50.0,100.0,50.0
2022,UNIAO,MA,19,2,10.0,2.0,18,16–31,1.0526315789473684,52.63157894736842,100.0,20.0
2022,UNIAO,MG,53,3,21.0,3.0,53,39–70,1.1886792452830188,39.62264150943396,100.0,14.285714285714286
2022,UNIAO,MS,9,0,4.0,0.0,8,8–12,0.0,44.44444444444444,,0.0
2022,UNIAO,MT,9,2,7.0,1.5,8,8–12,1.5555555555555556,77.77777777777777,75.0,21.428571428571427
2022,UNIAO,PA,18,1,9.0,1.0,17,16–31,0.5,50.0,100.0,11.11111111111111
2022,UNIAO,PB,13,1,8.0,1.0,12,8–12,0.6153846153846154,61.53846153846154,100.0,12.5
2022,UNIAO,PE,26,3,21.0,3.0,25,16–31,2.423076923076923,80.76923076923077,100.0,14.285714285714286
2022,UNIAO,PI,10,0,7.0,0.0,10,8–12,0.0,70.0,,0.0
2022,UNIAO,PR,27,4,10.0,4.0,30,16–31,1.4814814814814814,37.03703703703704,100.0,40.0
2022,UNIAO,RJ,47,6,23.0,6.0,46,39–70,2.9361702127659575,48.93617021276596,100.0,26.08695652173913
2022,UNIAO,RN,9,2,8.0,2.0,8,8–12,1.7777777777777777,88.88888888888889,100.0,25.0
2022,UNIAO,RO,9,4,8.0,4.0,8,8–12,3.5555555555555554,88.88888888888889,100.0,50.0
2022,UNIAO,RR,8,2,6.0,2.0,8,8–12,1.5,75.0,100.0,33.333333333333336
2022,UNIAO,RS,28,1,7.0,1.0,31,16–31,0.25,25.0,100.0,14.285714285714286
2022,UNIAO,SC,16,1,10.0,1.0,16,16–31,0.625,62.5,100.0,10.0
2022,UNIAO,SE,9,2,6.0,2.0,8,8–12,1.3333333333333333,66.66666666666667,100.0,33.333333333333336
2022,UNIAO,SP,66,6,38.0,6.0,70,39–70,3.4545454545454546,57.57575757575758,100.0,15.789473684210526
2022,UNIAO,TO,7,1,5.0,1.0,8,8–12,0.7142857142857143,71.42857142857143,100.0,20.0
2022,UP,AL,1,0,1.0,0.0,9,8–12,0.0,100.0,,0.0
2022,UP,BA,1,0,1.0,0.0,39,39–70,0.0,100.0,,0.0
2022,UP,CE,1,0,1.0,0.0,22,16–31,0.0,100.0,,0.0
2022,UP,DF,1,0,1.0,0.0,8,8–12,0.0,100.0,,0.0
2022,UP,GO,1,0,1.0,0.0,17,16–31,0.0,100.0,,0.0
2022,UP,MG,1,0,1.0,0.0,53,39–70,0.0,100.0,,0.0
2022,UP,PB,3,0,3.0,0.0,12,8–12,0.0,100.0,,0.0
2022,UP,PE,2,0,1.0,0.0,25,16–31,0.0,50.0,,0.0
2022,UP,PI,1,0,1.0,0.0,10,8–12,0.0,100.0,,0.0
2022,UP,RS,2,0,2.0,0.0,31,16–31,0.0,100.0,,0.0
2022,UP,SC,1,0,1.0,0.0,16,16–31,0.0,100.0,,0.0
2022,UP,SE,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,UP,SP,1,0,1.0,0.0,70,39–70,0.0,100.0,,0.0
